fiscal_year,prefecture,prefecture_code,prefecture_basis,category_axis,sector,n_awards,n_corporate,n_masked_individual,n_awards_suppressed_in_group,records_parsed,records_normalized,retrieved_at,amount_min_jpy,amount_q1_jpy,amount_median_jpy,amount_q3_jpy,amount_max_jpy,amount_sum_jpy,award_ratio_median,award_ratio_q1,award_ratio_q3,award_ratio_coverage,source_id,license,attribution
2023,北海道,01,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,202,202,0,0,313607,313568,2026-09-21T14:28:16Z,264000,1795628,3494500,9875285,179337461,2602385355,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,千葉県,12,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,57,57,0,0,313607,313568,2026-09-21T14:28:16Z,206352,1720000,4147910,61456353,216007127,1936484949,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,和歌山県,30,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,22,22,0,0,313607,313568,2026-09-21T14:28:16Z,850000,1182250,1724500,3177500,13200000,64437970,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,埼玉県,11,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,60,60,0,0,313607,313568,2026-09-21T14:28:16Z,186000,2448830,5138758,13857988,1285000000,2621790382,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,大分県,44,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,11,11,0,0,313607,313568,2026-09-21T14:28:16Z,830000,1089000,2270000,2615520,21148500,42924064,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,大阪府,27,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,318,318,0,0,313607,313568,2026-09-21T14:28:16Z,36380,1853239,3603006,10450000,1630000000,6842267259,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,奈良県,29,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,8,8,0,0,313607,313568,2026-09-21T14:28:16Z,593400,2541500,7690200,24324000,28752000,98139800,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,宮城県,04,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,76,76,0,0,313607,313568,2026-09-21T14:28:16Z,392350,1837150,4209400,8424000,223600000,1278046967,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,宮崎県,45,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,11,11,0,0,313607,313568,2026-09-21T14:28:16Z,700000,1011091,2690000,5360330,96234820,137429672,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,富山県,16,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,28,28,0,0,313607,313568,2026-09-21T14:28:16Z,385000,2371500,10563250,119900495,136089720,1630818263,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,山口県,35,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,19,19,0,0,313607,313568,2026-09-21T14:28:16Z,740000,1225000,2300000,4393308,7800000,58563144,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,山形県,06,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,12,12,0,0,313607,313568,2026-09-21T14:28:16Z,920000,1546000,2161000,2538898,3860210,26261220,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,山梨県,19,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,10,10,0,0,313607,313568,2026-09-21T14:28:16Z,697200,759250,1027900,3834300,5763555,22195955,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,岐阜県,21,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,24,24,0,0,313607,313568,2026-09-21T14:28:16Z,6500,1632750,4038000,12232875,29310000,192488866,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,岡山県,33,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,119,119,0,0,313607,313568,2026-09-21T14:28:16Z,106,1423908,2435520,4627762,23880000,408024811,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,岩手県,03,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,11,11,0,0,313607,313568,2026-09-21T14:28:16Z,810000,1182500,1400000,2657700,10455000,29085400,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,島根県,32,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,17,17,0,0,313607,313568,2026-09-21T14:28:16Z,700000,1222580,2136700,5000000,44398440,114078292,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,広島県,34,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,106,106,0,0,313607,313568,2026-09-21T14:28:16Z,100,1534500,3442400,9367688,248000000,1877528801,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,徳島県,36,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,14,14,0,0,313607,313568,2026-09-21T14:28:16Z,228000,877418,1622500,2442000,31680000,63319430,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,愛媛県,38,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,39,39,0,0,313607,313568,2026-09-21T14:28:16Z,520000,1384500,2604480,6267825,33800000,229536198,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,愛知県,23,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,160,160,0,0,313607,313568,2026-09-21T14:28:16Z,6000,1367262,3296156,6609500,87517952,1057513183,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,新潟県,15,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,23,23,0,0,313607,313568,2026-09-21T14:28:16Z,1100000,2052808,5124864,9685400,37929600,197252637,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,東京都,13,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,1442,1442,0,0,313607,313568,2026-09-21T14:28:16Z,1,2104598,5190563,18328520,7255225400,57951495841,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,栃木県,09,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,12,12,0,0,313607,313568,2026-09-21T14:28:16Z,1020000,1700000,3425000,6529875,21700000,74328500,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,沖縄県,47,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,47,47,0,0,313607,313568,2026-09-21T14:28:16Z,96,1952875,3960000,7279500,75000000,383687546,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,滋賀県,25,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,9,9,0,0,313607,313568,2026-09-21T14:28:16Z,1532520,2292000,3300000,13390000,115800000,175921515,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,熊本県,43,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,49,49,0,0,313607,313568,2026-09-21T14:28:16Z,575000,2271030,3734000,6865900,85018420,426173734,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,石川県,17,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,70,70,0,0,313607,313568,2026-09-21T14:28:16Z,470000,2000000,3921300,8741295,144671700,637758831,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,神奈川県,14,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,143,143,0,0,313607,313568,2026-09-21T14:28:16Z,126000,2227500,6221113,16868700,3949000000,10801001663,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2023,福井県,18,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,財務・金融,22,22,0,0,313607,313568,2026-09-21T14:28:16Z,448000,1731750,2640815,4628559,102600000,169835503,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
